-0.1855812,185.5812,0.2509557,14.04428,-1.188178,113.1778,10.41674,217.823
-0.1855839,185.5812,0.2509557,14.04428,-1.188178,113.1778,10.41674,217.8253
-0.1861698,185.5812,0.2509557,14.04428,-1.188197,113.1778,10.41674,218.3348
-0.1872457,185.5812,0.2509557,14.04428,-1.188232,113.1778,10.41674,219.2708
-0.1885491,185.5812,0.2509557,14.04428,-1.188314,113.1778,10.41674,220.427
-0.189824,189.824,0.2510037,13.99627,-1.188379,113.3791,10.61686,221.5488
-0.1882499,189.824,0.2514767,13.99627,-1.186751,113.3791,10.61686,219.3378
-0.1870503,189.824,0.2518292,13.99627,-1.185411,113.3791,10.61686,217.6048
-0.1864803,189.824,0.251966,13.99627,-1.184545,113.3791,10.61686,216.6678
-0.1864345,189.824,0.2519474,13.99627,-1.184075,113.3791,10.61686,216.3922
-0.1866615,186.6615,0.2519095,13.09046,-1.183822,108.8223,10.25791,216.4628
-0.1839582,183.9582,0.252079,12.92104,-1.181865,106.8651,10.01542,213.1377
-0.1784091,183.9582,0.2524485,12.92104,-1.178259,106.8651,10.01542,206.5181
-0.1743592,183.9582,0.2520666,12.92104,-1.175781,106.8651,10.01542,201.8047
-0.1728311,183.9582,0.2511779,12.92104,-1.174853,106.8651,10.01542,200.0808
-0.1728375,172.8374,0.2510001,13.99985,-1.174858,99.85769,9.453838,200.1008
-0.1701709,172.8374,0.2510449,13.99985,-1.173319,99.85769,9.453838,197.0267
-0.1679409,167.9409,0.2509736,14.02643,-1.172041,97.04113,9.23938,194.4681
-0.1631415,167.9409,0.2511217,14.02643,-1.16927,97.04113,9.23938,188.9302
-0.1583421,167.9409,0.2512698,14.02643,-1.166499,97.04113,9.23938,183.3927
-0.1545988,167.9409,0.2510185,14.02643,-1.164412,97.04113,9.23938,179.1392
-0.1532034,167.9409,0.2509683,14.02643,-1.163617,97.04113,9.23938,177.5417
-0.1531403,153.1403,0.2509582,14.04178,-1.16358,88.58025,8.417492,177.47
-0.1509048,150.9048,0.2511619,13.83808,-1.162197,87.19659,8.29705,174.8342
-0.1463246,150.9048,0.2515839,13.83808,-1.159464,87.19659,8.29705,169.4847
-0.1417445,150.9048,0.2520058,13.83808,-1.156732,87.19659,8.29705,164.1353
-0.1384682,150.9048,0.2517076,13.83808,-1.154914,87.19659,8.29705,160.4258
-0.1373417,150.9048,0.2511061,13.83808,-1.154295,87.19659,8.29705,159.1965
-0.1373467,137.3467,0.2509858,14.01421,-1.154299,79.29933,7.570052,159.2134
-0.1359685,135.9685,0.2509617,14.03827,-1.153504,78.50385,7.565558,157.6305
-0.1324366,135.9685,0.2511574,14.03827,-1.151466,78.50385,7.565558,153.5517
-0.1289047,135.9685,0.2513531,14.03827,-1.149428,78.50385,7.565558,149.4732
-0.1255224,135.9685,0.2514745,14.03827,-1.147502,78.50385,7.565558,145.5863
-0.123174,135.9685,0.2510715,14.03827,-1.146306,78.50385,7.565558,143.0046
-0.1228049,122.8049,0.2509789,14.02113,-1.146114,71.11442,6.83818,142.6005
-0.1205699,122.8049,0.2511057,14.02113,-1.144839,71.11442,6.83818,140.0274
-0.1183348,122.8049,0.2512325,14.02113,-1.143564,71.11442,6.83818,137.4544
-0.1160998,122.8049,0.2513594,14.02113,-1.142289,71.11442,6.83818,134.8815
-0.1138648,122.8049,0.2514862,14.02113,-1.141014,71.11442,6.83818,132.3088
-0.1117918,111.7918,0.2515331,13.46686,-1.139861,64.86142,6.257493,129.9453
-0.108006,111.7918,0.2517822,13.46686,-1.137717,64.86142,6.257493,125.5922
-0.1042202,111.7918,0.2520314,13.46686,-1.135572,64.86142,6.257493,121.2394
-0.1007032,111.7918,0.252103,13.46686,-1.133612,64.86142,6.257493,117.2296
-0.09824152,111.7918,0.2515784,13.46686,-1.132412,64.86142,6.257493,114.5758
-0.09749877,97.49876,0.2510802,13.91974,-1.132056,57.05571,5.501099,113.8206
-0.09549598,97.49876,0.2509806,13.91974,-1.130949,57.05571,5.501099,111.563
-0.0935769,97.49876,0.2509607,13.91974,-1.129888,57.05571,5.501099,109.3913
-0.09167457,97.49876,0.2509567,13.91974,-1.128837,57.05571,5.501099,107.2374
-0.09030083,97.49876,0.2509559,13.91974,-1.128078,57.05571,5.501099,105.6823
-0.08970793,89.70792,0.2509557,14.04426,-1.12775,52.75035,5.160524,105.0112
-0.08775683,89.70792,0.2511757,14.04426,-1.126622,52.75035,5.160524,102.7484
-0.08580574,89.70792,0.2513957,14.04426,-1.125494,52.75035,5.160524,100.4858
-0.08385465,89.70792,0.2516157,14.04426,-1.124367,52.75035,5.160524,98.22317
-0.08190356,81.90356,0.2518357,13.16425,-1.123239,48.23852,4.713078,95.96065
-0.07869046,81.90356,0.2522596,13.16425,-1.121367,48.23852,4.713078,92.21936
-0.07662629,76.62629,0.2523056,12.69442,-1.120353,45.3527,4.35675,89.94221
-0.07342352,76.62629,0.2525384,12.69442,-1.118661,45.3527,4.35675,86.32855
-0.07022075,76.62629,0.2527712,12.69442,-1.11697,45.3527,4.35675,82.71626
-0.06795077,76.62629,0.2527608,12.69442,-1.116019,45.3527,4.35675,80.30984
-0.06699613,76.62629,0.2524998,12.69442,-1.115962,45.3527,4.35675,79.51508
-0.06694742,66.94743,0.2521181,12.88194,-1.116456,41.45599,3.969491,79.79035
-0.06588078,66.94743,0.2519374,12.88194,-1.116316,41.45599,3.969491,78.85375
-0.06481414,66.94743,0.2517567,12.88194,-1.116176,41.45599,3.969491,77.92116
-0.0637475,63.7475,0.2515761,13.42392,-1.116036,41.03577,3.920859,76.99273
-0.0616954,63.7475,0.2516074,13.42392,-1.115255,41.03577,3.920859,74.87438
-0.05964329,63.7475,0.2516388,13.42392,-1.114475,41.03577,3.920859,72.7606
-0.05759118,63.7475,0.2516702,13.42392,-1.113694,41.03577,3.920859,70.65185
-0.05553908,63.7475,0.2517016,13.42392,-1.112914,41.03577,3.920859,68.54854
-0.05398358,53.98359,0.2516449,13.35511,-1.112508,37.50813,3.422755,67.07791
-0.05207897,52.07896,0.2516864,13.31362,-1.111788,36.78835,3.349115,65.13719
-0.04938731,52.07896,0.2519335,13.31362,-1.110505,36.78835,3.349115,62.21292
-0.04708206,52.07896,0.2519902,13.31362,-1.109576,36.78835,3.349115,59.84553
-0.04579168,52.07896,0.2518078,13.31362,-1.109332,36.78835,3.349115,58.7331
-0.0453743,52.07896,0.2514884,13.31362,-1.109621,36.78835,3.349115,58.65154
-0.04542998,45.42998,0.2511798,13.82023,-1.110102,35.10213,3.107869,59.05117
-0.04533702,45.33702,0.2510347,13.96528,-1.1103,35.29966,3.161298,59.13155
-0.0445367,45.33702,0.2511097,13.96528,-1.109944,35.29966,3.161298,58.28847
-0.04379211,45.33702,0.2511092,13.96528,-1.109619,35.29966,3.161298,57.52528
-0.04335756,43.35756,0.2510245,13.97547,-1.109467,34.46734,3.041852,57.12433
-0.04225847,43.35756,0.2511586,13.97547,-1.108784,34.46734,3.041852,55.84525
-0.04115938,43.35756,0.2512926,13.97547,-1.1081,34.46734,3.041852,54.56721
-0.04025016,43.35756,0.2512968,13.97547,-1.107605,34.46734,3.041852,53.58088
-0.03979583,43.35756,0.2511667,13.97547,-1.107434,34.46734,3.041852,53.16954
-0.03976993,39.76992,0.2509979,14.00208,-1.107462,32.46152,2.849689,53.21143
-0.03913752,39.76992,0.2510484,14.00208,-1.10699,32.46152,2.849689,52.43784
-0.03850512,39.76992,0.2510988,14.00208,-1.106518,32.46152,2.849689,51.66476
-0.03795407,39.76992,0.2510753,14.00208,-1.106157,32.46152,2.849689,51.04078
-0.03770286,39.76992,0.2509796,14.00208,-1.106008,32.46152,2.849689,50.78957
-0.03770358,37.70359,0.2509605,14.03952,-1.106009,31.00872,2.743863,50.79576
-0.03830545,38.30545,0.2510551,13.94486,-1.106223,31.22258,2.803134,51.34799
-0.03963025,38.30545,0.2510958,13.94486,-1.106894,31.22258,2.803134,52.7363
-0.04126523,38.30545,0.2511425,13.94486,-1.107683,31.22258,2.803134,54.43357
-0.04287663,42.87664,0.2511901,13.80986,-1.108461,33.46121,3.057487,56.11391
-0.04535389,42.87664,0.2511442,13.80986,-1.10985,33.46121,3.057487,58.85106
-0.047882,42.87664,0.2510997,13.80986,-1.111263,33.46121,3.057487,61.65123
-0.05041011,42.87664,0.2510552,13.80986,-1.112676,33.46121,3.057487,64.45992
-0.05293823,42.87664,0.2510106,13.80986,-1.114089,33.46121,3.057487,67.27606
-0.05546572,55.46572,0.2509667,14.03329,-1.115501,40.50112,3.779474,70.09793
-0.05709343,55.46572,0.251143,14.03329,-1.116262,40.50112,3.779474,71.79304
-0.05872113,55.46572,0.2513193,14.03329,-1.117023,40.50112,3.779474,73.4934
-0.06034884,60.34884,0.2514956,13.50436,-1.117784,42.78421,3.962112,75.19866
-0.06100836,60.34884,0.2518805,13.50436,-1.117865,42.78421,3.962112,75.70681
-0.06166787,60.34884,0.2522654,13.50436,-1.117945,42.78421,3.962112,76.21931
-0.06232739,60.34884,0.2526502,13.50436,-1.118026,42.78421,3.962112,76.73606
-0.06298691,60.34884,0.2530351,13.50436,-1.118106,42.78421,3.962112,77.257
-0.06364643,63.64643,0.25342,11.58002,-1.118187,43.18655,3.964151,77.78202
-0.06464282,63.64643,0.2535496,11.58002,-1.118873,43.18655,3.964151,78.95962
-0.0659077,63.64643,0.2535177,11.58002,-1.119854,43.18655,3.964151,80.54527
-0.06718624,63.64643,0.2534717,11.58002,-1.120841,43.18655,3.964151,82.1479
-0.06846479,68.46478,0.2534256,11.57439,-1.121828,46.82779,4.284715,83.75104
-0.06870005,68.46478,0.2535922,11.57439,-1.122133,46.82779,4.284715,84.09146
-0.06893658,68.93658,0.253758,11.24203,-1.122441,47.44089,4.268715,84.43502
-0.07104576,68.93658,0.2537021,11.24203,-1.124008,47.44089,4.268715,87.04575
-0.07369748,68.93658,0.2535957,11.24203,-1.125842,47.44089,4.268715,90.257
-0.07631277,68.93658,0.2534733,11.24203,-1.127663,47.44089,4.268715,93.4341
-0.07892805,78.92805,0.2533508,11.64916,-1.129484,54.48425,4.948718,96.61198
-0.08069975,78.92805,0.253509,11.64916,-1.130912,54.48425,4.948718,98.8463
-0.08249279,78.92805,0.2536812,11.64916,-1.13235,54.48425,4.948718,101.1047
-0.08428583,84.28584,0.2538534,11.14655,-1.133788,58.78782,5.226058,103.3652
-0.08711782,84.28584,0.2539732,11.14655,-1.13601,58.78782,5.226058,106.9268
-0.09007037,84.28584,0.2542336,11.14655,-1.13827,58.78782,5.226058,110.5972
-0.09297718,84.28584,0.2543905,11.14655,-1.140528,58.78782,5.226058,114.242
-0.09588399,84.28584,0.2545474,11.14655,-1.142786,58.78782,5.226058,117.8893
-0.09879079,98.79079,0.2547044,10.29563,-1.145043,70.04321,6.121308,121.5388
-0.1001131,100.1131,0.2550202,9.979815,-1.146175,71.17486,6.102386,123.24
-0.1009548,100.1131,0.255107,9.979815,-1.147322,71.17486,6.102386,124.5799
-0.1019343,100.1131,0.255185,9.979815,-1.148625,71.17486,6.102386,126.1251
-0.1029169,100.1131,0.2552618,9.979815,-1.149924,71.17486,6.102386,127.6728
-0.1038996,103.8996,0.2553386,9.661346,-1.151223,76.22337,6.389769,129.2225
-0.1040821,103.8996,0.2552387,9.661346,-1.151968,76.22337,6.389769,129.817
-0.1045075,104.5075,0.2551192,9.880811,-1.15285,77.85011,6.450242,130.6908
-0.1058936,104.5075,0.2547598,9.880811,-1.154098,77.85011,6.450242,132.5701
-0.1078192,104.5075,0.2543504,9.880811,-1.155603,77.85011,6.450242,135.0381
-0.1097256,109.7256,0.2539474,11.05258,-1.157101,82.10075,6.864686,137.486
-0.1131906,109.7256,0.2531443,11.05258,-1.159333,82.10075,6.864686,141.6502
-0.1168026,109.7256,0.2525394,11.05258,-1.161575,82.10075,6.864686,145.9225
-0.1203658,109.7256,0.2518638,11.05258,-1.163851,82.10075,6.864686,150.1829
-0.123929,109.7256,0.2511883,11.05258,-1.166126,82.10075,6.864686,154.4444
-0.1269971,126.9971,0.2510022,13.99776,-1.168085,93.08505,8.001886,158.0792
-0.1285834,126.9971,0.250965,13.99776,-1.168822,93.08505,8.001886,159.7914
-0.1301617,126.9971,0.2509575,13.99776,-1.169545,93.08505,8.001886,161.4869
-0.1317335,126.9971,0.2509561,13.99776,-1.170265,93.08505,8.001886,163.1757
-0.1333041,133.3041,0.2509558,14.04423,-1.170984,95.98374,8.177342,164.8639
-0.134231,133.3041,0.2509557,14.04423,-1.172032,95.98374,8.177342,166.224
-0.1354832,133.3041,0.2509557,14.04423,-1.173597,95.98374,8.177342,168.1495
-0.1370446,133.3041,0.2509557,14.04423,-1.175288,95.98374,8.177342,170.4
-0.1385739,133.3041,0.251015,14.04423,-1.176881,95.98374,8.177342,172.5634
-0.1400649,140.0649,0.251015,13.98501,-1.178538,103.5383,8.681629,174.7396
-0.1419251,140.0649,0.2509676,13.98501,-1.179582,103.5383,8.681629,176.8532
-0.1445208,140.0649,0.2509581,13.98501,-1.18098,103.5383,8.681629,179.7641
-0.1474756,140.0649,0.2509562,13.98501,-1.182508,103.5383,8.681629,183.0415
-0.1503176,140.0649,0.2509697,13.98501,-1.183955,103.5383,8.681629,186.1813
-0.1531596,153.1596,0.2509832,14.01681,-1.185403,110.4028,9.377353,189.3228
-0.1547912,153.1596,0.2509612,14.01681,-1.186804,110.4028,9.377353,191.4615
-0.1566784,153.1596,0.2509568,14.01681,-1.188656,110.4028,9.377353,194.0696
-0.1587854,153.1596,0.2510068,14.01681,-1.190377,110.4028,9.377353,196.7754
-0.1607233,153.1596,0.2511017,14.01681,-1.192065,110.4028,9.377353,199.3222
-0.1626611,162.6611,0.2511966,13.80339,-1.193753,118.7527,9.952826,201.8697
-0.1647936,162.6611,0.2510039,13.80339,-1.194412,118.7527,9.952826,203.9904
-0.1674755,162.6611,0.2509653,13.80339,-1.195238,118.7527,9.952826,206.6448
-0.1704502,162.6611,0.2509576,13.80339,-1.196199,118.7527,9.952826,209.6176
-0.1732688,162.6611,0.2509857,13.80339,-1.197152,118.7527,9.952826,212.4608
-0.1760873,176.0873,0.2510138,13.98614,-1.198106,123.1056,10.5548,215.3076
-0.1780952,176.0873,0.2509673,13.98614,-1.198204,123.1056,10.5548,217.0114
-0.1805749,176.0873,0.250958,13.98614,-1.198336,123.1056,10.5548,219.126
-0.1833031,176.0873,0.2509562,13.98614,-1.198804,123.1056,10.5548,221.6407
-0.1859353,176.0873,0.2509558,13.98614,-1.199301,123.1056,10.5548,224.098
-0.1885673,188.5673,0.2509557,14.04426,-1.199798,124.7981,11.01289,226.56
-0.1896375,188.5673,0.2509557,14.04426,-1.19961,124.7981,11.01289,227.3485
-0.1911133,188.5673,0.2509557,14.04426,-1.199684,124.7981,11.01289,228.6212
-0.1930682,188.5673,0.2509557,14.04426,-1.199961,124.7981,11.01289,230.4077
-0.195185,188.5673,0.2509691,14.04426,-1.200587,124.7981,11.01289,232.5212
-0.197153,197.153,0.2510151,13.98492,-1.201138,126.1382,11.31715,234.4691
-0.1977428,197.153,0.2509676,13.98492,-1.201831,126.1382,11.31715,235.3408
-0.199038,197.153,0.2509581,13.98492,-1.203404,126.1382,11.31715,237.2783
-0.2007219,197.153,0.2509562,13.98492,-1.205443,126.1382,11.31715,239.7956
-0.2027043,197.153,0.2510594,13.98492,-1.207264,126.1382,11.31715,242.4398
-0.204513,204.513,0.2512422,13.75782,-1.209023,134.0233,11.84617,244.9023
-0.206576,204.513,0.251013,13.75782,-1.209539,134.0233,11.84617,246.9211
-0.2095313,204.513,0.2509671,13.75782,-1.210268,134.0233,11.84617,249.7955
-0.2130017,204.513,0.250958,13.75782,-1.211122,134.0233,11.84617,253.1722
-0.2163383,216.3383,0.2509561,14.04384,-1.211944,136.9437,12.35035,256.4236
-0.2189887,216.3383,0.2509558,14.04384,-1.211836,136.9437,12.35035,258.6064
-0.2224204,216.3383,0.2509557,14.04384,-1.211874,136.9437,12.35035,261.5386
-0.2263395,216.3383,0.2509557,14.04384,-1.212303,136.9437,12.35035,265.1015
-0.2301198,216.3383,0.2509557,14.04384,-1.212765,136.9437,12.35035,268.5731
-0.2339,233.9,0.2509557,14.04428,-1.213227,138.2271,13.00446,272.0536
-0.2364485,233.9,0.2509557,14.04428,-1.213349,138.2271,13.00446,274.3091
-0.2398643,233.9,0.2509557,14.04428,-1.213607,138.2271,13.00446,277.388
-0.2434453,233.9,0.2510476,14.04428,-1.214045,138.2271,13.00446,280.7023
-0.2468458,233.9,0.2510572,14.04428,-1.214345,138.2271,13.00446,283.8034
-0.2502464,250.2464,0.2510668,13.93321,-1.214646,139.6456,13.58427,286.9116
-0.2524489,250.2464,0.2509779,13.93321,-1.214188,139.6456,13.58427,288.618
-0.2553752,250.2464,0.2509601,13.93321,-1.214141,139.6456,13.58427,291.1595
-0.2588416,250.2464,0.2509566,13.93321,-1.214504,139.6456,13.58427,294.3764
-0.2622162,250.2464,0.2509559,13.93321,-1.214875,139.6456,13.58427,297.5225
-0.2655901,265.5901,0.2509557,14.04426,-1.215247,140.2465,14.10798,300.6733
-0.2671438,265.5901,0.2509557,14.04426,-1.215025,140.2465,14.10798,301.9437
-0.2697748,265.5901,0.2509557,14.04426,-1.215118,140.2465,14.10798,304.3168
-0.2730295,265.5901,0.2509557,14.04426,-1.215558,140.2465,14.10798,307.4066
-0.2761242,276.1242,0.2509557,14.04428,-1.216018,141.0183,14.46359,310.3675
-0.277783,276.1242,0.2509557,14.04428,-1.216293,141.0183,14.46359,311.9686
-0.2810335,276.1242,0.2509557,14.04428,-1.217282,141.0183,14.46359,315.3115
-0.2849867,276.1242,0.2509557,14.04428,-1.218485,141.0183,14.46359,319.3783
-0.2887463,276.1242,0.2509557,14.04428,-1.219629,141.0183,14.46359,323.2478
-0.2925059,292.5059,0.2509557,14.04428,-1.220773,145.7729,15.22156,327.1188
-0.2942784,292.5059,0.2509557,14.04428,-1.220963,145.7729,15.22156,328.7892
-0.2972865,292.5059,0.2509557,14.04428,-1.221553,145.7729,15.22156,331.7444
-0.300637,292.5059,0.2511168,14.04428,-1.222038,145.7729,15.22156,334.956
-0.3038109,292.5059,0.2513115,14.04428,-1.222484,145.7729,15.22156,337.994
-0.3069848,306.9847,0.2515063,13.49372,-1.22293,147.9299,15.73112,341.0352
-0.3075283,306.9847,0.2516432,13.49372,-1.221855,147.9299,15.73112,341.0548
-0.3088785,306.9847,0.2516125,13.49372,-1.221232,147.9299,15.73112,342.007
-0.310489,306.9847,0.2517243,13.49372,-1.220769,147.9299,15.73112,343.2614
-0.3120849,306.9847,0.2518416,13.49372,-1.220302,147.9299,15.73112,344.5037
-0.3136807,313.6807,0.2519589,13.04111,-1.219835,144.835,15.76684,345.7497
-0.31035,313.6807,0.2522794,13.04111,-1.217107,144.835,15.76684,341.5746
-0.3070193,313.6807,0.2525999,13.04111,-1.214378,144.835,15.76684,337.4032
-0.304788,313.6807,0.2524555,13.04111,-1.212498,144.835,15.76684,334.6025
-0.3040492,313.6807,0.2517127,13.04111,-1.2116,144.835,15.76684,333.5896
-0.3040548,304.0548,0.2511071,13.89289,-1.211603,136.6031,15.08021,333.6207
-0.2996129,304.0548,0.250986,13.89289,-1.209619,136.6031,15.08021,328.765
-0.2952771,304.0548,0.2509618,13.89289,-1.207681,136.6031,15.08021,324.0216
-0.291891,304.0548,0.2509569,13.89289,-1.20617,136.6031,15.08021,320.3171
-0.2903675,304.0548,0.2509559,13.89289,-1.205491,136.6031,15.08021,318.6508
-0.2901603,290.1603,0.2509558,14.04423,-1.205399,130.3985,14.40007,318.4243
-0.285459,290.1603,0.2511758,14.04423,-1.203286,130.3985,14.40007,313.2655
-0.2807577,290.1603,0.2513958,14.04423,-1.201174,130.3985,14.40007,308.1068
-0.2760564,290.1603,0.2516159,14.04423,-1.199061,130.3985,14.40007,302.948
-0.2713551,271.3551,0.2518359,13.1641,-1.196949,121.949,13.41244,297.7892
-0.2624565,271.3551,0.2522596,13.1641,-1.19295,121.949,13.41244,288.0243
-0.2535579,271.3551,0.2526834,13.1641,-1.188952,121.949,13.41244,278.2594
-0.2446593,271.3551,0.2531072,13.1641,-1.184953,121.949,13.41244,268.4945
-0.2358677,271.3551,0.2534361,13.1641,-1.181025,121.949,13.41244,258.8603
-0.2294932,229.4932,0.252566,12.43395,-1.178787,103.7867,11.19279,252.1774
-0.2198036,229.4932,0.2517807,12.43395,-1.175104,103.7867,11.19279,241.8869
-0.2102547,229.4932,0.2511207,12.43395,-1.171476,103.7867,11.19279,231.7482
-0.2034819,229.4932,0.2509887,12.43395,-1.168907,103.7867,11.19279,224.5432
-0.2003479,229.4932,0.2509623,12.43395,-1.167717,103.7867,11.19279,221.2075
-0.199517,199.517,0.250957,14.04297,-1.167401,92.40103,9.994961,220.3229
